,Country/Region,Date,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
17295,Kosovo,2020-04-23,630,18.0,138.0,474.0,26,0,10
17296,Kuwait,2020-04-23,2399,0.0,498.0,1901.0,151,0,55
17297,Kyrgyzstan,2020-04-23,631,8.0,302.0,321.0,19,1,48
17298,Laos,2020-04-23,19,0.0,4.0,15.0,0,0,0
17299,Latvia,2020-04-23,778,11.0,133.0,634.0,17,0,0
17300,Lebanon,2020-04-23,688,22.0,140.0,526.0,6,0,27
17301,Lesotho,2020-04-23,0,0.0,0.0,0.0,0,0,0
17302,Liberia,2020-04-23,101,8.0,20.0,73.0,0,0,0
17303,Libya,2020-04-23,60,2.0,15.0,43.0,1,1,0
17304,Liechtenstein,2020-04-23,81,1.0,79.0,1.0,0,0,0
17305,Lithuania,2020-04-23,1398,40.0,399.0,959.0,28,2,42
17306,Luxembourg,2020-04-23,3665,83.0,728.0,2854.0,11,3,17
17307,Madagascar,2020-04-23,121,0.0,58.0,63.0,0,0,6
17308,Malawi,2020-04-23,33,3.0,3.0,27.0,10,0,0
17309,Malaysia,2020-04-23,5603,0.0,3542.0,2061.0,71,0,90
17310,Maldives,2020-04-23,108,0.0,16.0,92.0,22,0,0
17311,Mali,2020-04-23,309,0.0,77.0,232.0,16,0,4
17312,Malta,2020-04-23,445,3.0,204.0,238.0,1,0,39
17313,Mauritania,2020-04-23,7,1.0,6.0,0.0,0,0,0
17314,Mauritius,2020-04-23,331,0.0,266.0,65.0,2,0,5
17315,Mexico,2020-04-23,11633,1069.0,2627.0,7937.0,1089,99,0
17316,Moldova,2020-04-23,2926,80.0,661.0,2185.0,148,5,101
17317,Monaco,2020-04-23,94,4.0,35.0,55.0,0,1,9
17318,Mongolia,2020-04-23,36,0.0,9.0,27.0,1,0,1
17319,Montenegro,2020-04-23,316,5.0,123.0,188.0,1,0,7
17320,Morocco,2020-04-23,3568,155.0,456.0,2957.0,122,6,39
17321,Mozambique,2020-04-23,46,0.0,0.0,46.0,5,0,0
17322,Namibia,2020-04-23,16,0.0,7.0,9.0,0,0,1
17323,Nepal,2020-04-23,48,0.0,10.0,38.0,3,0,3
17324,Netherlands,2020-04-23,35921,4192.0,101.0,31628.0,889,124,0
17325,New Zealand,2020-04-23,1456,17.0,1095.0,344.0,5,3,59
17326,Nicaragua,2020-04-23,11,3.0,7.0,1.0,1,1,0
17327,Niger,2020-04-23,671,24.0,256.0,391.0,9,2,63
17328,Nigeria,2020-04-23,981,31.0,197.0,753.0,108,3,0
17329,North Macedonia,2020-04-23,1300,56.0,301.0,943.0,41,0,29
17330,Norway,2020-04-23,7401,194.0,32.0,7175.0,63,7,0
17331,Oman,2020-04-23,1716,0.0,307.0,1409.0,102,0,69
17332,Pakistan,2020-04-23,11940,253.0,2755.0,8932.0,785,16,228
17333,Panama,2020-04-23,5166,146.0,271.0,4749.0,345,5,40
17334,Papua New Guinea,2020-04-23,8,0.0,0.0,8.0,0,0,0
17335,Paraguay,2020-04-23,213,9.0,67.0,137.0,0,0,5
17336,Peru,2020-04-23,20914,572.0,7422.0,12920.0,1664,42,395
17337,Philippines,2020-04-23,6981,0.0,722.0,6259.0,271,0,29
17338,Poland,2020-04-23,10511,454.0,1740.0,8317.0,342,28,227
17339,Portugal,2020-04-23,22353,820.0,1201.0,20332.0,371,35,58
17340,Qatar,2020-04-23,7764,10.0,750.0,7004.0,623,0,61
17341,Romania,2020-04-23,10096,545.0,2478.0,7073.0,386,21,72
17342,Russia,2020-04-23,62773,0.0,4891.0,57882.0,4774,0,471
17343,Rwanda,2020-04-23,154,0.0,87.0,67.0,1,0,3
17344,Saint Kitts and Nevis,2020-04-23,15,0.0,1.0,14.0,0,0,0
17345,Saint Lucia,2020-04-23,15,0.0,15.0,0.0,0,0,0
17346,Saint Vincent and the Grenadines,2020-04-23,13,0.0,3.0,10.0,0,0,0
17347,San Marino,2020-04-23,501,40.0,63.0,398.0,13,0,1
17348,Sao Tome and Principe,2020-04-23,4,0.0,0.0,4.0,0,0,0
17349,Saudi Arabia,2020-04-23,13930,121.0,1925.0,11884.0,1158,7,113
17350,Senegal,2020-04-23,479,6.0,257.0,216.0,37,0,4
17351,Serbia,2020-04-23,7276,139.0,1067.0,6070.0,132,5,42
17352,Seychelles,2020-04-23,11,0.0,6.0,5.0,0,0,1
17353,Sierra Leone,2020-04-23,64,1.0,10.0,53.0,3,1,4
17354,Singapore,2020-04-23,11178,12.0,924.0,10242.0,1037,0,28
17355,Slovakia,2020-04-23,1325,15.0,288.0,1022.0,81,1,4
17356,Slovenia,2020-04-23,1366,79.0,211.0,1076.0,13,0,6
17357,Solomon Islands,2020-04-23,0,0.0,0.0,0.0,0,0,0
17358,Somalia,2020-04-23,328,16.0,8.0,304.0,42,8,4
17359,South Africa,2020-04-23,3953,75.0,1473.0,2405.0,318,10,418
17360,South Sudan,2020-04-23,5,0.0,0.0,5.0,1,0,0
17361,Spain,2020-04-23,213024,0.0,89250.0,123774.0,4635,0,3335
17362,Sri Lanka,2020-04-23,368,0.0,107.0,261.0,38,0,2
17363,Sudan,2020-04-23,174,16.0,14.0,144.0,34,3,2
17364,Suriname,2020-04-23,10,1.0,6.0,3.0,0,0,0
17365,Sweden,2020-04-23,17311,2411.0,0.0,14900.0,758,89,0
17366,Switzerland,2020-04-23,28496,1549.0,20600.0,6347.0,228,40,700
17367,Syria,2020-04-23,42,0.0,0.0,42.0,0,0,0
17368,Taiwan*,2020-04-23,427,6.0,253.0,168.0,1,0,17
17369,Tajikistan,2020-04-23,0,0.0,0.0,0.0,0,0,0
17370,Tanzania,2020-04-23,284,10.0,11.0,263.0,0,0,0
17371,Thailand,2020-04-23,2839,50.0,2430.0,359.0,13,1,78
17372,Timor-Leste,2020-04-23,23,0.0,0.0,23.0,0,0,0
17373,Togo,2020-04-23,88,6.0,59.0,23.0,0,0,3
17374,Trinidad and Tobago,2020-04-23,115,8.0,48.0,59.0,0,0,11
17375,Tunisia,2020-04-23,918,38.0,190.0,690.0,9,0,0
17376,Turkey,2020-04-23,101790,2491.0,18491.0,80808.0,3116,115,2014
17377,US,2020-04-23,879025,52101.0,80203.0,746721.0,33431,2472,2837
17378,Uganda,2020-04-23,74,0.0,46.0,28.0,11,0,1
17379,Ukraine,2020-04-23,7170,187.0,504.0,6479.0,578,13,80
17380,United Arab Emirates,2020-04-23,8756,0.0,1637.0,7119.0,518,0,91
17381,United Kingdom,2020-04-23,146708,21854.0,712.0,124142.0,5168,684,29
17382,Uruguay,2020-04-23,557,12.0,354.0,191.0,8,0,17
17383,Uzbekistan,2020-04-23,1758,7.0,561.0,1190.0,42,0,111
17384,Venezuela,2020-04-23,311,10.0,126.0,175.0,23,0,4
17385,Vietnam,2020-04-23,268,0.0,224.0,44.0,0,0,1
17386,West Bank and Gaza,2020-04-23,336,2.0,74.0,260.0,1,0,3
17387,Western Sahara,2020-04-23,6,0.0,5.0,1.0,0,0,5
17388,Yemen,2020-04-23,1,0.0,0.0,1.0,0,0,0
17389,Zambia,2020-04-23,76,3.0,37.0,36.0,2,0,2
17390,Zimbabwe,2020-04-23,28,4.0,2.0,22.0,0,0,0
17391,Afghanistan,2020-04-24,1351,43.0,188.0,1120.0,72,1,9
17392,Albania,2020-04-24,678,27.0,394.0,257.0,15,0,9
17393,Algeria,2020-04-24,3127,415.0,1408.0,1304.0,120,8,53
17394,Andorra,2020-04-24,731,40.0,344.0,347.0,8,3,11
17395,Angola,2020-04-24,25,2.0,6.0,17.0,0,0,0
17396,Antigua and Barbuda,2020-04-24,24,3.0,11.0,10.0,0,0,1
17397,Argentina,2020-04-24,3607,176.0,976.0,2455.0,172,11,57
17398,Armenia,2020-04-24,1596,27.0,728.0,841.0,73,3,69
17399,Australia,2020-04-24,6677,79.0,5136.0,1462.0,15,4,89
17400,Austria,2020-04-24,15071,530.0,11872.0,2669.0,69,8,178
17401,Azerbaijan,2020-04-24,1592,21.0,1013.0,558.0,44,1,65
17402,Bahamas,2020-04-24,73,11.0,15.0,47.0,1,0,1
17403,Bahrain,2020-04-24,2518,8.0,1113.0,1397.0,301,0,31
17404,Bangladesh,2020-04-24,4689,131.0,112.0,4446.0,503,4,4
17405,Barbados,2020-04-24,77,6.0,31.0,40.0,1,0,1
17406,Belarus,2020-04-24,8773,63.0,1120.0,7590.0,751,3,182
17407,Belgium,2020-04-24,44293,6679.0,10122.0,27492.0,1496,189,322
17408,Belize,2020-04-24,18,2.0,5.0,11.0,0,0,0
17409,Benin,2020-04-24,54,1.0,27.0,26.0,0,0,0
17410,Bhutan,2020-04-24,7,0.0,3.0,4.0,0,0,0
17411,Bolivia,2020-04-24,807,44.0,54.0,709.0,104,1,10
17412,Bosnia and Herzegovina,2020-04-24,1421,55.0,538.0,828.0,8,1,53
17413,Botswana,2020-04-24,22,1.0,0.0,21.0,0,0,0
17414,Brazil,2020-04-24,54043,3704.0,27655.0,22684.0,4007,373,1082
17415,Brunei,2020-04-24,138,1.0,120.0,17.0,0,0,1
17416,Bulgaria,2020-04-24,1234,54.0,197.0,983.0,137,2,7
17417,Burkina Faso,2020-04-24,629,41.0,425.0,163.0,13,0,15
17418,Burma,2020-04-24,144,5.0,9.0,130.0,5,0,0
17419,Burundi,2020-04-24,11,1.0,4.0,6.0,0,0,0
17420,Cabo Verde,2020-04-24,88,1.0,1.0,86.0,6,0,0
17421,Cambodia,2020-04-24,122,0.0,117.0,5.0,0,0,7
17422,Cameroon,2020-04-24,1430,0.0,668.0,762.0,96,0,0
17423,Canada,2020-04-24,44906,2385.0,15149.0,27372.0,1620,161,388
17424,Central African Republic,2020-04-24,16,0.0,10.0,6.0,0,0,0
17425,Chad,2020-04-24,40,0.0,8.0,32.0,7,0,0
17426,Chile,2020-04-24,13174,174.0,6327.0,6673.0,494,6,523
17427,China,2020-04-24,83899,4614.0,76537.0,2748.0,15,0,125
17428,Colombia,2020-04-24,4881,225.0,1003.0,3653.0,320,10,76
17429,Comoros,2020-04-24,0,0.0,0.0,0.0,0,0,0
17430,Congo (Brazzaville),2020-04-24,200,6.0,19.0,175.0,14,0,3
17431,Congo (Kinshasa),2020-04-24,394,25.0,48.0,321.0,17,0,1
17432,Costa Rica,2020-04-24,687,6.0,216.0,465.0,1,0,20
17433,Cote d'Ivoire,2020-04-24,1077,14.0,419.0,644.0,73,0,60
17434,Croatia,2020-04-24,2009,51.0,982.0,976.0,28,1,99
17435,Cuba,2020-04-24,1285,0.0,416.0,869.0,50,0,51
17436,Cyprus,2020-04-24,804,14.0,98.0,692.0,9,1,0
17437,Czechia,2020-04-24,7273,0.0,2371.0,4902.0,86,0,219
17438,Denmark,2020-04-24,8408,403.0,5715.0,2290.0,137,9,142
17439,Djibouti,2020-04-24,999,2.0,330.0,667.0,13,0,78
17440,Dominica,2020-04-24,16,0.0,10.0,6.0,0,0,1
17441,Dominican Republic,2020-04-24,5749,267.0,763.0,4719.0,206,2,182
17442,Ecuador,2020-04-24,22719,576.0,1366.0,20777.0,11536,16,38
17443,Egypt,2020-04-24,4092,0.0,1075.0,3017.0,201,0,71
17444,El Salvador,2020-04-24,274,8.0,75.0,191.0,24,0,8
17445,Equatorial Guinea,2020-04-24,214,1.0,7.0,206.0,130,0,0
17446,Eritrea,2020-04-24,39,0.0,11.0,28.0,0,0,5
17447,Estonia,2020-04-24,1605,46.0,206.0,1353.0,13,1,14
17448,Eswatini,2020-04-24,36,1.0,10.0,25.0,5,0,2
17449,Ethiopia,2020-04-24,117,3.0,25.0,89.0,1,0,4
17450,Fiji,2020-04-24,18,0.0,10.0,8.0,0,0,2
17451,Finland,2020-04-24,4395,177.0,2500.0,1718.0,111,5,500
17452,France,2020-04-24,159952,22248.0,43493.0,94211.0,1649,390,1405
17453,Gabon,2020-04-24,172,3.0,26.0,143.0,5,1,2
17454,Gambia,2020-04-24,10,1.0,2.0,7.0,0,0,0
17455,Georgia,2020-04-24,444,5.0,132.0,307.0,19,0,21
17456,Germany,2020-04-24,154999,0.0,109800.0,45199.0,1870,0,6500
17457,Ghana,2020-04-24,1279,10.0,134.0,1135.0,125,1,35
17458,Greece,2020-04-24,2490,130.0,577.0,1783.0,27,5,0
17459,Grenada,2020-04-24,15,0.0,7.0,8.0,0,0,1
17460,Guatemala,2020-04-24,430,11.0,30.0,389.0,46,0,0
17461,Guinea,2020-04-24,954,6.0,191.0,757.0,92,0,21
17462,Guinea-Bissau,2020-04-24,52,0.0,3.0,49.0,2,0,0
17463,Guyana,2020-04-24,73,0.0,12.0,61.0,3,0,3
17464,Haiti,2020-04-24,72,5.0,2.0,65.0,0,0,0
17465,Holy See,2020-04-24,9,0.0,2.0,7.0,0,0,0
17466,Honduras,2020-04-24,591,55.0,58.0,478.0,72,8,27
17467,Hungary,2020-04-24,2443,262.0,458.0,1723.0,159,23,68
17468,Iceland,2020-04-24,1789,10.0,1542.0,237.0,0,0,33
17469,India,2020-04-24,24530,780.0,5498.0,18252.0,1453,59,486
17470,Indonesia,2020-04-24,8211,689.0,1002.0,6520.0,436,42,42
17471,Iran,2020-04-24,88194,5574.0,66599.0,16021.0,1168,93,1756
17472,Iraq,2020-04-24,1708,86.0,1204.0,418.0,31,3,33
17473,Ireland,2020-04-24,18184,1014.0,9233.0,7937.0,577,220,0
17474,Israel,2020-04-24,15058,0.0,6003.0,9055.0,255,0,392
17475,Italy,2020-04-24,192994,25969.0,60498.0,106527.0,3021,420,2922
17476,Jamaica,2020-04-24,288,7.0,28.0,253.0,31,1,0
17477,Japan,2020-04-24,12854,360.0,1530.0,10964.0,385,9,36
17478,Jordan,2020-04-24,441,7.0,326.0,108.0,4,0,8
17479,Kazakhstan,2020-04-24,2482,25.0,604.0,1853.0,193,5,44
17480,Kenya,2020-04-24,336,14.0,94.0,228.0,16,0,5
17481,"Korea, South",2020-04-24,10718,0.0,8635.0,2083.0,10,0,134
17482,Kosovo,2020-04-24,669,19.0,159.0,491.0,39,1,21
17483,Kuwait,2020-04-24,2614,0.0,613.0,2001.0,215,0,115
17484,Kyrgyzstan,2020-04-24,665,8.0,345.0,312.0,34,0,43
17485,Laos,2020-04-24,19,0.0,4.0,15.0,0,0,0
17486,Latvia,2020-04-24,784,12.0,267.0,505.0,6,1,134
17487,Lebanon,2020-04-24,696,22.0,140.0,534.0,8,0,0
17488,Lesotho,2020-04-24,0,0.0,0.0,0.0,0,0,0
17489,Liberia,2020-04-24,117,8.0,25.0,84.0,16,0,5
17490,Libya,2020-04-24,61,2.0,18.0,41.0,1,0,3
17491,Liechtenstein,2020-04-24,81,1.0,79.0,1.0,0,0,0
17492,Lithuania,2020-04-24,1410,40.0,430.0,940.0,12,0,31
17493,Luxembourg,2020-04-24,3695,85.0,3007.0,603.0,30,2,2279
17494,Madagascar,2020-04-24,122,0.0,61.0,61.0,1,0,3
17495,Malawi,2020-04-24,33,3.0,4.0,26.0,0,0,1
17496,Malaysia,2020-04-24,5691,0.0,3663.0,2028.0,88,0,121
17497,Maldives,2020-04-24,129,0.0,16.0,113.0,21,0,0
17498,Mali,2020-04-24,325,0.0,87.0,238.0,16,0,10
17499,Malta,2020-04-24,447,3.0,223.0,221.0,2,0,19
17500,Mauritania,2020-04-24,7,1.0,6.0,0.0,0,0,0
17501,Mauritius,2020-04-24,331,0.0,285.0,46.0,0,0,19
17502,Mexico,2020-04-24,12872,1221.0,2627.0,9024.0,1239,152,0
17503,Moldova,2020-04-24,3110,84.0,755.0,2271.0,184,4,94
17504,Monaco,2020-04-24,94,4.0,41.0,49.0,0,0,6
17505,Mongolia,2020-04-24,37,0.0,9.0,28.0,1,0,0
17506,Montenegro,2020-04-24,319,6.0,123.0,190.0,3,1,0
17507,Morocco,2020-04-24,3758,158.0,486.0,3114.0,190,3,30
17508,Mozambique,2020-04-24,65,0.0,0.0,65.0,19,0,0
17509,Namibia,2020-04-24,16,0.0,7.0,9.0,0,0,0
17510,Nepal,2020-04-24,49,0.0,11.0,38.0,1,0,1
17511,Netherlands,2020-04-24,36729,4304.0,102.0,32323.0,808,112,1
17512,New Zealand,2020-04-24,1461,18.0,1118.0,325.0,5,1,23
17513,Nicaragua,2020-04-24,11,3.0,7.0,1.0,0,0,0
17514,Niger,2020-04-24,681,24.0,289.0,368.0,10,0,33
17515,Nigeria,2020-04-24,1095,32.0,208.0,855.0,114,1,11
17516,North Macedonia,2020-04-24,1326,57.0,337.0,932.0,26,1,36
17517,Norway,2020-04-24,7463,199.0,32.0,7232.0,62,5,0
17518,Oman,2020-04-24,1790,0.0,325.0,1465.0,74,0,18
17519,Pakistan,2020-04-24,12723,269.0,2866.0,9588.0,783,16,111
17520,Panama,2020-04-24,5338,154.0,319.0,4865.0,172,8,48
17521,Papua New Guinea,2020-04-24,8,0.0,0.0,8.0,0,0,0
17522,Paraguay,2020-04-24,223,9.0,78.0,136.0,10,0,11
17523,Peru,2020-04-24,21648,634.0,7496.0,13518.0,734,62,74
17524,Philippines,2020-04-24,7192,0.0,762.0,6430.0,211,0,40
17525,Poland,2020-04-24,10892,494.0,1944.0,8454.0,381,40,204
17526,Portugal,2020-04-24,22797,854.0,1228.0,20715.0,444,34,27
17527,Qatar,2020-04-24,8525,10.0,809.0,7706.0,761,0,59
17528,Romania,2020-04-24,10417,567.0,2817.0,7033.0,321,22,339
17529,Russia,2020-04-24,68622,0.0,5568.0,63054.0,5849,0,677
17530,Rwanda,2020-04-24,176,0.0,87.0,89.0,22,0,0
17531,Saint Kitts and Nevis,2020-04-24,15,0.0,2.0,13.0,0,0,1
17532,Saint Lucia,2020-04-24,15,0.0,15.0,0.0,0,0,0
17533,Saint Vincent and the Grenadines,2020-04-24,14,0.0,5.0,9.0,1,0,2
17534,San Marino,2020-04-24,513,40.0,64.0,409.0,12,0,1
17535,Sao Tome and Principe,2020-04-24,4,0.0,0.0,4.0,0,0,0
17536,Saudi Arabia,2020-04-24,15102,127.0,2049.0,12926.0,1172,6,124
17537,Senegal,2020-04-24,545,7.0,262.0,276.0,66,1,5
17538,Serbia,2020-04-24,7483,144.0,1094.0,6245.0,207,5,27
17539,Seychelles,2020-04-24,11,0.0,6.0,5.0,0,0,0
17540,Sierra Leone,2020-04-24,82,2.0,10.0,70.0,18,1,0
17541,Singapore,2020-04-24,12075,12.0,956.0,11107.0,897,0,32
17542,Slovakia,2020-04-24,1360,17.0,355.0,988.0,35,2,67
17543,Slovenia,2020-04-24,1373,80.0,211.0,1082.0,7,1,0
17544,Solomon Islands,2020-04-24,0,0.0,0.0,0.0,0,0,0
17545,Somalia,2020-04-24,328,16.0,8.0,304.0,0,0,0
17546,South Africa,2020-04-24,4220,79.0,1473.0,2668.0,267,4,0
17547,South Sudan,2020-04-24,5,0.0,0.0,5.0,0,0,0
17548,Spain,2020-04-24,202990,0.0,92355.0,110635.0,0,0,3105
17549,Sri Lanka,2020-04-24,420,0.0,109.0,311.0,52,0,2
17550,Sudan,2020-04-24,174,16.0,14.0,144.0,0,0,0
17551,Suriname,2020-04-24,10,1.0,7.0,2.0,0,0,1
17552,Sweden,2020-04-24,18090,2484.0,0.0,15606.0,779,73,0
17553,Switzerland,2020-04-24,28677,1589.0,21000.0,6088.0,181,40,400
17554,Syria,2020-04-24,42,0.0,0.0,42.0,0,0,0
17555,Taiwan*,2020-04-24,428,6.0,264.0,158.0,1,0,11
17556,Tajikistan,2020-04-24,0,0.0,0.0,0.0,0,0,0
17557,Tanzania,2020-04-24,299,10.0,48.0,241.0,15,0,37
17558,Thailand,2020-04-24,2907,51.0,2547.0,309.0,68,1,117
17559,Timor-Leste,2020-04-24,24,0.0,0.0,24.0,1,0,0
17560,Togo,2020-04-24,90,6.0,59.0,25.0,2,0,0
17561,Trinidad and Tobago,2020-04-24,115,8.0,48.0,59.0,0,0,0
17562,Tunisia,2020-04-24,922,38.0,194.0,690.0,4,0,4
17563,Turkey,2020-04-24,104912,2600.0,21737.0,80575.0,3122,109,3246
17564,US,2020-04-24,912591,54255.0,99079.0,759257.0,33566,2154,18876
17565,Uganda,2020-04-24,75,0.0,46.0,29.0,1,0,0
17566,Ukraine,2020-04-24,7647,201.0,782.0,6664.0,477,14,278
17567,United Arab Emirates,2020-04-24,9281,0.0,1760.0,7521.0,525,0,123
17568,United Kingdom,2020-04-24,151689,22871.0,724.0,128094.0,4981,1017,12
17569,Uruguay,2020-04-24,563,12.0,369.0,182.0,6,0,15
17570,Uzbekistan,2020-04-24,1804,8.0,621.0,1175.0,46,1,60
17571,Venezuela,2020-04-24,318,10.0,132.0,176.0,7,0,6
17572,Vietnam,2020-04-24,270,0.0,220.0,50.0,2,0,-4
17573,West Bank and Gaza,2020-04-24,340,2.0,81.0,257.0,4,0,7
17574,Western Sahara,2020-04-24,6,0.0,5.0,1.0,0,0,0
17575,Yemen,2020-04-24,1,0.0,1.0,0.0,0,0,1
17576,Zambia,2020-04-24,84,3.0,37.0,44.0,8,0,0
17577,Zimbabwe,2020-04-24,29,4.0,2.0,23.0,1,0,0
17578,Afghanistan,2020-04-25,1463,47.0,188.0,1228.0,112,4,0
17579,Albania,2020-04-25,712,27.0,403.0,282.0,34,0,9
17580,Algeria,2020-04-25,3256,419.0,1479.0,1358.0,129,4,71
17581,Andorra,2020-04-25,738,40.0,344.0,354.0,7,0,0
17582,Angola,2020-04-25,25,2.0,6.0,17.0,0,0,0
17583,Antigua and Barbuda,2020-04-25,24,3.0,11.0,10.0,0,0,0
17584,Argentina,2020-04-25,3780,185.0,1030.0,2565.0,173,9,54
17585,Armenia,2020-04-25,1677,28.0,803.0,846.0,81,1,75
17586,Australia,2020-04-25,6694,80.0,5376.0,1238.0,17,1,240
17587,Austria,2020-04-25,15148,536.0,12103.0,2509.0,77,6,231
17588,Azerbaijan,2020-04-25,1617,21.0,1080.0,516.0,25,0,67
17589,Bahamas,2020-04-25,78,11.0,15.0,52.0,5,0,0
17590,Bahrain,2020-04-25,2588,8.0,1160.0,1420.0,70,0,47
17591,Bangladesh,2020-04-25,4998,140.0,113.0,4745.0,309,9,1
17592,Barbados,2020-04-25,79,6.0,31.0,42.0,2,0,0
17593,Belarus,2020-04-25,9590,67.0,1573.0,7950.0,817,4,453
17594,Belgium,2020-04-25,45325,6917.0,10417.0,27991.0,1032,238,295
17595,Belize,2020-04-25,18,2.0,5.0,11.0,0,0,0
17596,Benin,2020-04-25,54,1.0,27.0,26.0,0,0,0
17597,Bhutan,2020-04-25,7,0.0,3.0,4.0,0,0,0
17598,Bolivia,2020-04-25,866,46.0,54.0,766.0,59,2,0
17599,Bosnia and Herzegovina,2020-04-25,1486,57.0,592.0,837.0,65,2,54
17600,Botswana,2020-04-25,22,1.0,0.0,21.0,0,0,0
17601,Brazil,2020-04-25,59324,4057.0,29160.0,26107.0,5281,353,1505
17602,Brunei,2020-04-25,138,1.0,121.0,16.0,0,0,1
17603,Bulgaria,2020-04-25,1247,55.0,197.0,995.0,13,1,0
17604,Burkina Faso,2020-04-25,629,41.0,442.0,146.0,0,0,17
17605,Burma,2020-04-25,146,5.0,10.0,131.0,2,0,1
17606,Burundi,2020-04-25,11,1.0,4.0,6.0,0,0,0
17607,Cabo Verde,2020-04-25,90,1.0,1.0,88.0,2,0,0
17608,Cambodia,2020-04-25,122,0.0,117.0,5.0,0,0,0
17609,Cameroon,2020-04-25,1518,0.0,697.0,821.0,88,0,29
17610,Canada,2020-04-25,46358,2548.0,16013.0,27797.0,1452,163,864
17611,Central African Republic,2020-04-25,16,0.0,10.0,6.0,0,0,0
17612,Chad,2020-04-25,46,0.0,15.0,31.0,6,0,7
17613,Chile,2020-04-25,14537,181.0,6746.0,7610.0,1363,7,419
17614,China,2020-04-25,83909,4614.0,76603.0,2692.0,10,0,66
17615,Colombia,2020-04-25,5142,233.0,1067.0,3842.0,261,8,64
17616,Comoros,2020-04-25,0,0.0,0.0,0.0,0,0,0
17617,Congo (Brazzaville),2020-04-25,200,6.0,19.0,175.0,0,0,0
17618,Congo (Kinshasa),2020-04-25,416,28.0,49.0,339.0,22,3,1
17619,Costa Rica,2020-04-25,693,6.0,242.0,445.0,6,0,26
17620,Cote d'Ivoire,2020-04-25,1077,14.0,419.0,644.0,0,0,0
17621,Croatia,2020-04-25,2016,54.0,1034.0,928.0,7,3,52
17622,Cuba,2020-04-25,1337,0.0,437.0,900.0,52,0,21
17623,Cyprus,2020-04-25,810,14.0,148.0,648.0,6,0,50
17624,Czechia,2020-04-25,7352,0.0,2453.0,4899.0,79,0,82
17625,Denmark,2020-04-25,8643,418.0,5858.0,2367.0,235,15,143
17626,Djibouti,2020-04-25,1008,2.0,373.0,633.0,9,0,43
17627,Dominica,2020-04-25,16,0.0,13.0,3.0,0,0,3
17628,Dominican Republic,2020-04-25,5926,273.0,822.0,4831.0,177,6,59
17629,Ecuador,2020-04-25,22719,576.0,1366.0,20777.0,0,0,0
17630,Egypt,2020-04-25,4319,0.0,1114.0,3205.0,227,0,39
17631,El Salvador,2020-04-25,274,8.0,75.0,191.0,0,0,0
17632,Equatorial Guinea,2020-04-25,258,1.0,7.0,250.0,44,0,0
17633,Eritrea,2020-04-25,39,0.0,13.0,26.0,0,0,2
17634,Estonia,2020-04-25,1635,46.0,228.0,1361.0,30,0,22
17635,Eswatini,2020-04-25,56,1.0,10.0,45.0,20,0,0
17636,Ethiopia,2020-04-25,122,3.0,29.0,90.0,5,0,4
17637,Fiji,2020-04-25,18,0.0,10.0,8.0,0,0,0
17638,Finland,2020-04-25,4475,186.0,2500.0,1789.0,80,9,0
17639,France,2020-04-25,161644,22617.0,44594.0,94433.0,1692,369,1101
17640,Gabon,2020-04-25,176,3.0,30.0,143.0,4,0,4
17641,Gambia,2020-04-25,10,1.0,8.0,1.0,0,0,6
17642,Georgia,2020-04-25,456,5.0,139.0,312.0,12,0,7
17643,Germany,2020-04-25,156513,0.0,109800.0,46713.0,1514,0,0
17644,Ghana,2020-04-25,1279,10.0,134.0,1135.0,0,0,0
17645,Greece,2020-04-25,2506,130.0,577.0,1799.0,16,0,0
17646,Grenada,2020-04-25,18,0.0,7.0,11.0,3,0,0
17647,Guatemala,2020-04-25,473,13.0,45.0,415.0,43,2,15
17648,Guinea,2020-04-25,996,7.0,208.0,781.0,42,1,17
17649,Guinea-Bissau,2020-04-25,52,0.0,3.0,49.0,0,0,0
17650,Guyana,2020-04-25,73,0.0,12.0,61.0,0,0,0
17651,Haiti,2020-04-25,72,6.0,6.0,60.0,0,1,4
17652,Holy See,2020-04-25,9,0.0,2.0,7.0,0,0,0
17653,Honduras,2020-04-25,627,59.0,65.0,503.0,36,4,7
17654,Hungary,2020-04-25,2443,262.0,458.0,1723.0,0,0,0
17655,Iceland,2020-04-25,1790,10.0,1570.0,210.0,1,0,28
17656,India,2020-04-25,26283,825.0,5939.0,19519.0,1753,45,441
17657,Indonesia,2020-04-25,8607,720.0,1042.0,6845.0,396,31,40
17658,Iran,2020-04-25,89328,5650.0,68193.0,15485.0,1134,76,1594
17659,Iraq,2020-04-25,1763,86.0,1224.0,453.0,55,0,20
17660,Ireland,2020-04-25,18561,1063.0,9233.0,8265.0,377,49,0
17661,Israel,2020-04-25,15298,0.0,6435.0,8863.0,240,0,432
17662,Italy,2020-04-25,195351,26384.0,63120.0,105847.0,2357,415,2622
17663,Jamaica,2020-04-25,305,7.0,28.0,270.0,17,0,0
17664,Japan,2020-04-25,13186,379.0,1656.0,11151.0,332,19,126
17665,Jordan,2020-04-25,444,7.0,332.0,105.0,3,0,6
17666,Kazakhstan,2020-04-25,2601,25.0,646.0,1930.0,119,0,42
17667,Kenya,2020-04-25,343,14.0,98.0,231.0,7,0,4
17668,"Korea, South",2020-04-25,10728,0.0,8717.0,2011.0,10,0,82
17669,Kosovo,2020-04-25,703,19.0,162.0,522.0,34,0,3
